Ticker,Type,Probability,Predicted Change,Predicted Variance,Confidence,Current Price,Target Price,SL Price,AIC Score
ARTEMISMED.NS,Short,0.4804651492196276,5.551671487712216,30.82105630747677,Low,240.6999969482422,227.33712384674246,248.71772080914204,165.55189005605484
FAZE3Q.NS,Long,0.5228710608562847,0.0,0.0,,,,,
BRIGADE.NS,Short,0.45714236370603994,1743.4054065027713,3039462.411423093,Low,920.4500122070312,-15126.72526476577,10548.755178390711,189.98151995421688
KIRLOSBROS.NS,Short,0.4955775998857542,9.707628489222715,94.23805088476848,Low,1968.800048828125,1777.6762543922553,2083.474325489647,196.3844942095167
AEROENTER.NS,,,,,,,,,
ANSALAPI.NS,Short,0.3729397092297931,1.6074073872414056,2.583758508558242,Low,4.71999979019165,4.644130164886331,4.765521565374842,181.7198220137594
ARFIN.NS,,,,,,,,,
JKPAPER.NS,Short,0.4888259756386878,9.115618190742955,83.09449499940388,Low,381.04998779296875,346.31492578988906,401.8910249948166,210.76101907132892
ANGELONE.NS,Short,0.4646880245565932,17.433335634002837,303.9211913277931,Low,2194.89990234375,1812.2556355377635,2424.486462427342,213.14906928056874
JYOTICNC.NS,Short,0.43796791339960567,6.982870969579114,48.760486977790755,Low,887.5499877929688,825.5735173548705,924.7358700558277,200.96501958014326
KPEL.NS,Short,0.4579676362737273,1.3565157478751477,1.8401349742332713,,,,,
KPIGREEN.NS,Short,0.47939375075042634,16.947821552774855,287.2286553846999,Low,470.54998779296875,390.80201554521256,518.3987711416224,197.49523214066045
DPABHUSHAN.NS,Short,0.41229124140197343,2.5746102700572e-120,6.628618042684009e-240,,,,,
IDFCFIRSTB.NS,Long,0.5021542191285614,92.7296577620277,8598.789428662783,Low,69.93000030517578,134.7758502611502,31.02249033159113,149.31544731341305
LLOYDSME.NS,Short,0.4292655867083592,20.487684788479616,419.7452279920991,Low,1276.5999755859375,1015.0541965780828,1433.5274429906503,183.64798572804537
ATLANTAA.NS,Short,0.3749927824308726,14.372840056190476,206.57853128083343,Low,41.2400016784668,35.3126421980505,44.796417366716575,277.2507089173808
BLS.NS,Long,0.5575217195898593,5.8244758070211615,33.924518426574814,High,343.45001220703125,363.454175077241,331.4475144849054,152.6335013395515
DRCSYSTEMS.NS,Short,0.4249742094013673,256.75110288667736,65921.12883352517,Low,19.950000762939453,-31.27184622180814,50.68310895378801,243.53568888845885
BIRLACORPN.NS,Short,0.4517485479735394,0.1480707246750614,0.02192493950579784,,,,,
JAIBALAJI.NS,Short,0.4280923971737627,3.6404897907447737,13.253165916516926,Low,96.63999938964844,93.12183007809247,98.75090097658202,195.83720398771658
KSL.NS,Short,0.44132248665170426,35.43696735154073,1255.7786550741635,Low,798.4500122070312,515.5035420628526,968.2178942935384,182.00989749881526
KANANIIND.NS,Short,0.277760207204003,0.7646760824481772,0.5847295110682915,,,,,
CONTROLPR.NS,Short,0.45641755111346094,201.2294145203268,40493.27726819351,Low,806.7999877929688,-816.7189039928903,1780.9113228644842,201.1416419972137
KUANTUM.NS,Short,0.39730709671588554,6.4959205102092,42.19698327495655,Very High,114.5999984741211,107.15567366854123,119.06659335746902,209.61754659401686
INDIANB.NS,Short,0.4787934732319039,15.743216215905678,247.8488568207555,Low,712.4000244140625,600.2453482483918,779.6928301134649,162.2393223613469
EXIDEIND.NS,Long,0.5194084215777854,21.43095125757326,459.28567180448084,Low,393.1499938964844,477.4057774575922,342.59652375981966,184.98556462770614
EXCELINDUS.NS,Short,0.4469707795672218,1.829575251385955,3.3473456004839797,High,1144.699951171875,1123.7568041626073,1157.2658393774357,221.12286022646015
ASTRON.NS,Short,0.353676549440003,4.078076177876774,16.630705312566036,Very High,14.399999618530273,13.812756664472644,14.752345390964852,275.5962995879176
KDDL.NS,Short,0.4579125686404549,0.858987034441678,0.7378587253389086,,,,,
GODREJPROP.NS,Short,0.49051201063146965,6.002361189312981,36.02833984697074,Low,1967.4000244140625,1849.3095689100987,2038.2542977164408,203.1928263304886
AKASH.NS,Long,0.5857459105475854,0.0,0.0,,,,,
KAMOPAINTS.NS,Short,0.32176421326355115,0.46464723683686887,0.21589705470013731,,,,,
ERIS.NS,Short,0.45762895770517553,18.640214746324748,347.4576057891026,Low,1626.0999755859375,1322.9914481467845,1807.9650920494294,140.39664166742367
BOROLTD.NS,Short,0.4250365062676401,0.0,0.0,,,,,
AFFORDABLE.NS,Short,0.4066659955553404,1.3407807929942438e+154,1.7976931348622732e+308,Low,245.4499969482422,-3.290946415486988e+154,1.974567849292193e+154,162.5512750840688
ZYDUSLIFE.NS,Long,0.5111969411991516,1.4843188760897532,2.2032025259163484,,,,,
CENTEXT.NS,Short,0.4347678678055653,10.407024539885064,108.30615977376995,High,24.760000228881836,22.183220928986504,26.306067808819034,248.07681690332603
KIRLOSENG.NS,Short,0.45927196113708596,2.833604765360607,8.029315966274341,High,944.75,917.9795189792557,960.8122886124467,212.034523537645
CEREBRAINT.NS,Short,0.28274207687745706,61.9928362523341,3843.111746608709,Low,7.119999885559082,2.706110015338065,9.768333807691693,229.88646825769098
APOLLOHOSP.NS,Long,0.5111261065495292,5.684176366627211,32.309860966923324,Low,7624.0,8057.361606191658,7363.983036285005,133.0000167630942
BHARATWIRE.NS,Short,0.39545668129313505,11.163747198323328,124.62925150807195,Low,160.8699951171875,142.9108755443496,171.64546686089022,211.38010251699703
GPTINFRA.NS,Short,0.4606632221719058,7.597063864707261,57.71537936444082,Medium,116.18000030517578,107.35373148397449,121.47576159789656,217.6813128663272
JIOFIN.NS,Short,0.4835811421238166,1.7068895411589478,2.9134719057178033,Low,301.6000061035156,296.4520271432,304.688793479705,145.33114518861026
BIGBLOC.NS,Short,0.4415696707699043,2.314444085889651,5.356651426709583,High,56.279998779296875,54.97742967601067,57.061540241268595,242.45116940612868
INDIASHLTR.NS,Short,0.4637357418377329,2.1557454122362456,4.64723828237762,Medium,864.7999877929688,846.1571017311022,875.9857194300887,215.9606146996065
AGSTRA.NS,Short,0.26045957988096524,0.35547435172013975,0.12636201473085362,,,,,
DIFFNKG.NS,Long,0.5252045828585403,6.327621502623149,40.03879388045884,Medium,365.3999938964844,388.521122480862,351.5273167458578,212.38641282080843
GTLINFRA.NS,Short,0.4191318266299495,0.0,0.0,,,,,
E2E.NS,Short,0.4617244070312399,3.3048533635460875,10.922055754541889,Medium,3320.300048828125,3210.569000984606,3386.138677534236,274.7902406687682
FSL.NS,Short,0.45355597106693923,2.792575575962276,7.798478347461036,Low,355.1000061035156,345.1835700628283,361.049867727928,192.85127791808168
GARUDA.NS,Short,0.4855483010377497,18.0056361101779,324.2029317321423,Low,196.07000732421875,160.76635528422077,217.25219854821754,205.6739830631052
BELLACASA.NS,,,,,,,,,
COFORGE.NS,Short,0.4296235703835176,5.966499714235293,35.59911883996983,High,1591.300048828125,1496.3551359621688,1648.2669965476987,222.83878242822118
INDNIPPON.NS,Short,0.47349005733160815,5.669685618670152,32.145335014555144,Low,951.5499877929688,897.6000949806132,983.9199234803821,211.15108195787786
KILITCH.NS,Short,0.467515808833624,1.2362975492897823,1.528431630379922,,,,,
JAYSREETEA.NS,Short,0.4203048551608223,69.53116149285954,4834.582418546113,Low,94.44999694824219,28.777817040159007,133.8533048930921,176.3163695564856
LINCOLN.NS,Short,0.46785531212889664,1.4874548899495876,2.21252204963494,,,,,
GSLSU.NS,Long,0.5340683207248699,362.6876882645584,131542.3592186895,Low,94.97000122070312,439.4145031928942,-111.69669996261149,222.39880829297542
FOCUS.NS,Short,0.48501129181796765,1.6268682412908813,2.646700274520885,Low,92.16999816894531,90.67051374073635,93.06968882587068,199.89620462141792
EMAMILTD.NS,Long,0.5072348413520875,0.09582546298452801,0.009182519356199148,,,,,
IGARASHI.NS,Short,0.44264676205322634,8.365534405925649,69.98216589672579,Low,523.9000244140625,480.0729876190512,550.1962464910692,243.57760698433722
HAL.NS,Short,0.46205113105999734,0.0,0.0,,,,,
HEXATRADEX.NS,Short,0.46015557419459724,13.201298143111133,174.27427266330946,Low,175.1699981689453,152.04528445338053,189.0448263982842,150.99119979550707
APCL.NS,Short,0.4857687351998212,1.3334555117929234,1.7781036019309273,,,,,
ASIANENE.NS,Short,0.470483175510995,3.369750287638552,11.355217001040103,Medium,347.8999938964844,336.17663285146307,354.93401052349714,267.97516753275477
INDORAMA.NS,Short,0.43101376864465807,3.609981427685745e-27,1.303196590823601e-53,,,,,
BSOFT.NS,Short,0.4132753375757777,4.08581437213765,16.69387908356658,Low,365.25,350.32656300576724,374.20406219653967,200.55659281507448
BRIGHOTEL.NS,,,,,,,,,
BIKAJI.NS,Short,0.47920716769131366,171.93501816020293,29561.650469749315,Low,745.9500122070312,-536.5992767471639,1515.4795855795483,188.96668571814195
IEL.NS,Short,0.3212521140462132,4413.0947042895805,19475404.869028743,Low,19.790000915527344,-853.5614814664693,543.8008903447254,252.1548176938393
BLUSPRING.NS,,,,,,,,,
ELIN.NS,Short,0.48916504167499525,20.609159183950887,424.7374422694272,Low,213.57000732421875,169.55502454559493,239.97899699139305,232.5592065342203
IRB.NS,Short,0.41619099216578037,1.2331149354422344,1.520572444010706,,,,,
