Ticker,Type,Probability,Predicted Change,Predicted Variance,Confidence,Current Price,Target Price,SL Price,AIC Score
SAMHI.NS,Short,0.48026023284180197,41.1660360814945,1694.6425266629067,Low,201.22000122070312,118.38570291500481,255.06229511940703,611.1551955354937
NEOGEN.NS,Short,0.4428089639076344,1.9111071166513471,3.6523304113154254,Low,1511.5999755859375,1482.7116808772146,1530.3773671466074,3758.3986373265498
BLACKBUCK.NS,,,,,,,,,
HINDALCO.NS,Short,0.4884649229847404,1.4952276832094964,2.235705824636038,,,,,
MOKSH.NS,Short,0.4242594659906149,2.7650214372212774,7.645343548293219,High,13.9399995803833,13.554555603637146,14.1905381652683,4215.6092738618145
ATLANTAA.NS,Short,0.48190095215763107,10.848935604724435,117.69940375545752,Low,46.380001068115234,41.34826461876491,49.65062976019295,4435.221175520748
MOLDTECH.NS,Short,0.43313499844041603,4.4406045361969415,19.718968646892858,High,175.86000061035156,168.05075344589233,180.93601126725008,4284.460285530486
GSFC.NS,Short,0.4552139440672457,1.83285019424318,3.359339834537263,Low,196.52999877929688,192.92789831492442,198.87136408113898,4001.832330567686
DTIL.NS,Short,0.4732446558331338,1.6786356117236152,2.817817516946716,Low,183.61000061035156,180.52785775342025,185.6133934673569,3840.451536277349
ZENITHEXPO.NS,Short,0.4959599459357982,3.176357969380785,10.089249949648822,Low,256.07000732421875,247.93630723938196,261.35691237936265,4474.424622947619
AEGISVOPAK.NS,,,,,,,,,
MAZDOCK.NS,Short,0.480051748394396,2.969482140361202,8.817824181924145,Low,2841.60009765625,2757.2192902558613,2896.4476224665027,4399.327259473342
BPL.NS,Short,0.46112407623328766,3.30860747537763,10.946883426124733,Medium,81.05999755859375,78.37804041982919,82.80326969879071,4310.5152206256635
SDBL.NS,Long,0.5142553036461173,2.5345202795124697,6.423793047259968,Low,124.58999633789062,127.7477550613183,122.53745316766263,4324.01091978399
MICEL.NS,Short,0.4892700085765563,2.847450909020117,8.107976679279492,Low,58.220001220703125,56.56221526671269,59.29756209079691,4263.6736251324255
INDIANCARD.NS,Short,0.449868984703373,2.243522515509381,5.03339327759754,High,259.8500061035156,254.02021271003076,263.6393718092808,3955.004297263246
JOCIL.NS,Short,0.45443047844177803,2.1681703189858785,4.700962532131327,Low,154.75999450683594,151.40453424027456,156.94104368010085,3857.8085746674983
PEARLPOLY.NS,Short,0.4737786884569361,3.5171749066537688,12.370519323994948,Medium,30.479999542236328,29.40796464678861,31.176822224277345,4568.322298368961
SURANAT&P.NS,Short,0.49906487760706264,4.565427104261614,20.84312464432659,Low,22.010000228881836,21.005149712784423,22.663153064345156,4292.622814120864
CROWN.NS,Short,0.4887989184559838,2.5434173668254276,6.4689719018691925,Low,154.39999389648438,150.4729576373438,156.95256746492575,4293.803131211524
ASTRAMICRO.NS,Long,0.5298025660354901,2.9265557173156744,8.564728366553062,Medium,1003.5,1032.8679866232628,984.4108086948792,4113.973437093913
AFSL.NS,Short,0.4219931220068003,2.7437827620809814,7.5283438454927385,Low,205.7899932861328,200.1435629242603,209.46017302134996,1436.9148381727796
BANARISUG.NS,Short,0.43743860348569075,0.9725344227981694,0.9458232035273684,,,,,
BOROSCI.NS,,,,,,,,,
HECPROJECT.NS,Short,0.4522735750634085,4.195274128218131,17.600325010896395,High,148.5500030517578,142.31792320626016,152.60085495133129,4588.658638335195
JAGRAN.NS,Short,0.44605649171200695,0.9963779090463806,0.9927689376356373,,,,,
NEXTMEDIA.NS,Long,0.5176983085983544,5.636461412020337,31.769697249194287,Low,6.920000076293945,7.3100432103060315,6.66647203918609,4327.0384268244825
GRSE.NS,Short,0.47570657988161513,3.631083209903565,13.184765277243578,Medium,2644.199951171875,2548.1868507085946,2706.608466473007,4559.5244476689895
BANKA.NS,Short,0.4654026547557112,3.0237319515175023,9.142954914627843,Medium,87.19999694824219,84.5633027787959,88.91384815838228,4166.996223398775
GAYAHWS.NS,Long,0.6625192042039127,5.925550046695563,35.11214335589379,Low,4.130000114440918,4.374725338150698,3.9709287190295606,4222.838412657533
ACLGATI.NS,Short,0.44626569684712747,2.18365179030557,4.768335141304722,High,59.959999084472656,58.650681490997364,60.8110555202316,3938.3605336598994
RSWM.NS,Short,0.48487832899206446,2.205026969510332,4.862143936267919,Low,148.11000061035156,144.84413515235138,150.23281315805167,3988.6662719182605
ACCURACY.NS,Short,0.40952027248465744,2.2586895373924722,5.101678426326219,High,7.03000020980835,6.87121433059074,7.133211031299796,4254.721341981003
IMPEXFERRO.NS,Short,0.3719377888987429,2.013583410112138,4.054518149478827,Low,1.940000057220459,1.900936537912102,1.965391344770891,4204.385119315581
CARBORUNIV.NS,Short,0.44522228825996674,1.868611515630686,3.4917089963476093,High,916.4500122070312,899.3251217439318,927.5811910080458,3529.570653582633
INTERARCH.NS,,,,,,,,,
SAFARI.NS,Short,0.46225666170859886,1.8330575811271528,3.3601000957277285,Low,2183.199951171875,2143.1806389557546,2209.212504112353,3779.032294048756
SANGINITA.NS,Short,0.41015632336571634,2.4589622685498624,6.046495438151885,High,10.199999809265137,9.94918566256315,10.36302900462143,4110.231239739678
PRAKASH.NS,Short,0.4565418816658763,2.1625987325576874,4.6768332780601165,High,166.19000244140625,162.5959795549708,168.5261173175893,4179.725314175641
HONASA.NS,Short,0.48101869531891517,2.8622800745164443,8.192647224973863,Low,286.54998779296875,278.3481245888413,291.8811988756516,437.61968549328935
JAICORPLTD.NS,Short,0.4772745333595506,3.583932830536784,12.844574533799406,Low,144.97000122070312,139.77437375252478,148.34715907501905,4464.585116964758
CORDSCABLE.NS,Short,0.4439232165124182,2.30807249194695,5.327198628082204,High,175.19000244140625,171.14649018641495,177.8182854071506,4324.4885518753035
KCP.NS,Short,0.4471139081686955,1.943146526917712,3.7758184250723663,High,197.89999389648438,194.05450703831448,200.3995603542948,4008.0870459049356
WHIRLPOOL.NS,Long,0.5113004788276323,2.9236878180919863,8.547950457659478,Low,1172.4000244140625,1206.677341107164,1150.1197685635466,3264.860988014075
SHRINGARMS.NS,,,,,,,,,
NITINSPIN.NS,Short,0.45975645799608555,2.295290268188929,5.268357415242805,High,325.3999938964844,317.931119503891,330.25476225167006,3973.79785737781
EPACKPEB.NS,,,,,,,,,
SENORES.NS,,,,,,,,,
MAGNUM.NS,Short,0.43601366962482085,2.6418472699007154,6.979356997481863,High,25.139999389648438,24.475839002119955,25.57170364154195,4559.377511454053
ACC.NS,Short,0.46855303564650674,1.4597159444369572,2.130770638443478,,,,,
INDIACEM.NS,Short,0.4665421363126639,2.3923151016682906,5.723171545670163,Medium,391.20001220703125,381.84127523727426,397.28319123737333,3823.9608551690703
ORTINGLOBE.NS,,,,,,,,,
DODLA.NS,Short,0.4986431939806673,2.3569009914868277,5.554982283671591,Low,1335.699951171875,1304.218825779416,1356.1626826769734,2954.3952850042024
MADRASFERT.NS,Short,0.4844537644383913,2.409077933066161,5.803656487586328,Low,84.9000015258789,82.85469432394612,86.22945120713521,4305.42708540839
KANORICHEM.NS,Short,0.45509975647311857,1.9068284765079007,3.635994838821442,Low,80.44999694824219,78.91595349708336,81.44712519149542,4123.836440547051
ANURAS.NS,Short,0.4826184053159263,2.709144167216232,7.339462118761732,Low,1065.300048828125,1036.4395346919462,1084.0593830166413,2671.6764290147803
LUXIND.NS,Short,0.466696414312795,1.8625982652156334,3.469272297584287,Medium,1299.5,1275.2955355435229,1315.2329018967102,3628.1741610189106
SURAJEST.NS,Short,0.4496919019652667,0.8625256835486047,0.7439505547809878,,,,,
SHAKTIPUMP.NS,Short,0.4587228555150877,2.003354748930293,4.013430250061558,High,823.5499877929688,807.0513600027034,834.2740958566412,4287.154737037532
HGINFRA.NS,Short,0.4767778990412964,1.8799737468161726,3.5343012887180385,Medium,960.8499755859375,942.7862482986322,972.5913983226859,3891.1945109992275
KIRLOSENG.NS,Short,0.46964909631792967,2.753762055665,7.583205459220328,Medium,925.9500122070312,900.4515521164486,942.52401126591,4151.4356747109305
SPLIL.NS,Short,0.41297646113128456,2.2659029953476444,5.134316384325428,Low,38.689998626708984,37.813320788926426,39.25983922126765,4145.613437357028
KEI.NS,Short,0.49338557526910937,1.8274985432858188,3.33975092571179,Low,4034.0,3960.27870876385,4081.9188393034974,3907.9381346050313
UTIAMC.NS,Short,0.4677294172267073,2.218673335815056,4.922511371056709,Low,1309.0999755859375,1280.055323488451,1327.9789994493037,3630.590561708964
SHEKHAWATI.NS,Short,0.4468647391762069,14.788346197558129,218.69518325883195,Low,21.010000228881836,17.902968658927037,23.029570749352455,696.1592053096293
CERA.NS,Short,0.45355052128966067,1.5021136514884923,2.2563454219880916,High,6106.0,6014.280940440112,6165.617388713927,3535.4012972535265
PANAMAPET.NS,Short,0.463762322251657,1.983302381896877,3.9334883380378254,Low,282.8999938964844,277.28923157914926,286.54698940275216,3855.5026800199967
RATNAMANI.NS,Short,0.459574036660763,1.5061044706620759,2.2683506765482915,Low,2414.39990234375,2378.03651747489,2438.036102508509,3473.2905958879182
BIRLACABLE.NS,Short,0.4604761573281856,3.777712829371578,14.27111422119861,Medium,161.3300018310547,155.23541765425753,165.29148154597283,4213.527032318462
ARE&M.NS,Short,0.4674103133555957,1.363971578213041,1.8604184661729741,,,,,
LAGNAM.NS,Short,0.4356143446837464,2.563402152218926,6.5710305940006215,Low,83.51000213623047,81.36930494415226,84.9014553110813,4233.167961757805
ATLASCYCLE.NS,Short,0.43199766127652217,1.646327507591315,2.7103942622518313,Low,121.62000274658203,119.61773918663174,122.92147406054973,910.8555639143613
PRAXIS.NS,Short,0.4323972991520115,3.9917238110790385,15.933858983935362,High,11.119999885559082,10.676120202335259,11.408521679654568,4340.86607701082
ALKYLAMINE.NS,Short,0.4942409289220846,2.1114966297785056,4.458418017565988,Low,1899.5,1859.3921215173573,1925.5701210137177,3402.8682968860394
KCPSUGIND.NS,Short,0.4517684996648711,2.026538846596647,4.106859696765269,Low,31.1299991607666,30.499137634828458,31.540059152626394,4158.600757850278
BAIDFIN.NS,Short,0.4015956060003152,2.4712072070233737,6.106865060044264,High,10.9399995803833,10.669649522304542,11.115727118134494,1438.2463012891028
AVANTIFEED.NS,Long,0.5022461165977664,3.112281351024847,9.686295207937047,Low,640.25,660.1763813499366,627.2978521225413,3731.0896416580654
CEIGALL.NS,,,,,,,,,
RUSTOMJEE.NS,Short,0.4438573696255612,1.6154702918322579,2.6097442637926007,Low,595.5,585.8798744121389,601.7530816321097,1360.3365322160903
TCIEXP.NS,Short,0.46118742880888763,2.4938161298755066,6.21911888962725,Medium,732.0999755859375,713.8427483079607,743.9671733166224,3441.585176562439
OILCOUNTUB.NS,Long,0.526881991132861,5.45750070120169,29.78431390361694,Medium,74.55000305175781,78.61856999105338,71.9054345412157,4290.164705175266
MUFTI.NS,Short,0.48922422647527086,8.181301295536695,66.93369088835041,Low,110.0199966430664,101.01892923235778,115.870690460027,326.03683257207985
MOHITIND.NS,Short,0.4464157764910039,3.2225319130403554,10.384711930563533,High,33.959999084472656,32.865627276307315,34.67134075978013,4283.051760084463
GANDHITUBE.NS,Short,0.43171849545983093,3.0482996715657076,9.2921308876676,High,960.6500244140625,931.3665328749528,979.6842939144839,3909.5972909877855
ROLTA.NS,Short,0.3945973681848093,2.1676486710384353,4.6987007610546945,Very High,1.909999966621399,1.8685978777280956,1.9369113244020462,3249.4779601342507
ATULAUTO.NS,Short,0.4815499627547602,4.032591632394452,16.261795273657757,Low,490.20001220703125,470.43224753277394,503.0490592452985,4137.735802725585
WELSPUNLIV.NS,Short,0.47096416259532414,2.6967563874937897,7.2724950134885535,Medium,116.86000061035156,113.70857107946662,118.90842980542678,4115.161595303991
FSC.NS,Short,0.3787571032181543,2.5553512588207044,6.529820055956558,Very High,2.359999895095825,2.299693608068327,2.3991989816636994,3768.7873559739646
INTLCONV.NS,Short,0.4610711235865974,3.8541625819117318,14.854569207808506,Medium,101.7699966430664,97.84761551283651,104.31954437771583,3078.441209646997
MAANALU.NS,Short,0.47832743978099196,2.6442728664828854,6.992178992417616,Medium,105.63999938964844,102.84658954963528,107.45571578565699,4289.138972684015
GANESHBE.NS,Short,0.45853072046154286,1.9781425357515905,3.913047891749733,High,90.80999755859375,89.01364637017222,91.97762583106774,2893.079852828673
SHANTI.NS,Long,0.5591279408638661,6.0979175806186845,37.18459882001843,High,10.600000381469727,11.246379668277017,10.179853845044988,4409.387271213129
AURIONPRO.NS,Short,0.47600525784074943,2.6264853073613574,6.898425069785085,Low,1150.199951171875,1119.9901184490682,1169.8363424416993,4426.124374763623
GENUSPAPER.NS,Short,0.44044933036742073,1.700627688581017,2.8921345351684122,Low,17.280000686645508,16.986132210381424,17.471015196217163,4122.112601793026
TORNTPOWER.NS,Short,0.45913573955159886,1.5775134502405315,2.488548685689786,Low,1216.0,1196.8174364450751,1228.468666310701,3777.3647676936157
CHALET.NS,Short,0.4854395780377634,1.9037232497316527,3.6241622115688443,Low,957.7999877929688,939.5661267394271,969.6519974777708,3661.596098974824
AARVI.NS,Short,0.4302597516687182,2.9795275383602537,8.877584351847114,Low,122.80999755859375,119.15083986147589,125.18845006172036,3991.340634667844
TATACONSUM.NS,Short,0.49118891125154096,1.2825879700717386,1.645031900972743,,,,,
INCREDIBLE.NS,Short,0.4185709964669943,2.8635170769490967,8.199730049979099,High,46.97999954223633,45.63471923259378,47.85443174350398,4373.364588116274
SUBROS.NS,Long,0.5017599282829419,4.318147245339645,18.64639563243437,Low,1090.699951171875,1137.7979810683241,1060.086231739183,3948.3610544882285
KROSS.NS,,,,,,,,,
PPLPHARMA.NS,Short,0.4924719251207938,3.314953049048641,10.988913717396882,Low,199.0399932861328,192.44191095986795,203.32874679820497,1682.9378072745994
NUVAMA.NS,Long,0.5055002384610014,5.947134863103712e+82,3.536841307994361e+165,Low,6489.0,3.8590958126679993e+84,-2.5084122782341997e+84,577.031470586665
XTGLOBAL.NS,,,,,,,,,
